2469,2549,733,1550,2801,609,2698,2704,206,1065,1635,1140,1789,229,726,2178,2527,184,868,3131,1092,878,75,3042,694,2321,1050,2637,2004,1567,2350,3072,2967,919,1112,2318,2223,1249,1486,737,2511,842,907,1824,1035,601,2914,677,2405,2996
2813,3289,3225,2606,351,2324,1530,951,650,223,487,1369,1006,1303,1948,719,1396,2459,2194,2027,1923,3108,672,2947,324,2325,1078,2187,1259,634,1684,133,1468,1285,519,221,865,2256,92,2761,1695,327,1873,1821,375,271,2489,392,1857,3002
1198,2882,811,1509,59,641,238,2231,1017,1424,3061,2562,2575,2864,688,354,1786,2123,2335,1563,3339,3093,2890,304,2438,1930,2366,1197,2005,3,225,1421,459,1802,2937,1538,1874,3135,1867,1900,2440,2720,678,1618,1922,1084,549,2339,998,840
1043,1885,1195,2926,1998,762,427,657,2936,731,2326,2596,2349,2602,2907,981,1761,2612,2817,2819,714,2508,2136,1333,1329,2402,2317,2274,493,1270,927,1566,164,1869,2292,1093,335,2450,1062,2477,2998,1021,1268,2824,288,405,1283,282,2280,2057
2848,2069,3334,979,1219,2346,1131,3281,1782,1597,2665,2807,8,2258,137,200,403,1364,3134,2874,3008,1002,72,3188,1185,156,2702,2424,828,922,2756,1994,1755,1960,138,586,1205,2789,2781,81,2476,1096,1973,1032,827,2305,3308,1445,1911,113
1883,903,2224,2776,1557,2908,1734,2965,1372,977,40,1193,1980,425,1348,2160,686,2188,51,2294,1627,1826,2860,1437,2563,2984,1632,1592,2210,2736,732,795,2376,2671,2086,613,1868,2051,2783,548,2061,2209,851,1526,1641,2618,1321,2360,1910,2818
2798,53,1639,1713,2130,543,3115,1299,1884,2236,1675,2369,3102,2219,1929,3352,524,2112,1594,1926,2614,333,233,2688,3150,228,744,1496,2584,583,1323,607,858,1862,956,752,163,875,2202,125,1790,3065,1950,784,1309,2513,1712,3009,2505,1210
2347,645,439,943,1190,2255,1390,527,1974,387,2487,835,2033,3119,2202,3195,2358,792,1240,2555,119,1661,2173,1312,1521,132,1959,1055,1192,1117,2112,1239,1711,2966,1227,720,1210,2488,2580,667,2410,896,167,1127,3219,1639,2248,3324,784,1799
929,717,1278,2133,2157,2372,2816,1832,3101,659,658,60,774,3126,2742,2509,739,73,114,3327,203,2653,1871,564,1307,1454,566,192,1469,749,2747,2735,552,2159,2811,1385,3003,1023,312,329,617,494,2458,87,14,2581,511,3122,2118,3320
1179,3027,549,3353,3210,304,2003,2169,3191,895,479,1723,3335,2858,1988,108,1946,2351,2731,2638,1051,1867,688,1874,809,1690,238,2425,2575,2825,840,3038,2468,1392,3274,3166,998,1265,3182,801,1801,1406,2282,849,3049,1623,1776,2568,444,2562
2984,2036,2392,2107,823,793,1123,1525,2214,50,3112,400,2061,276,1075,298,1319,40,2209,2451,190,2257,2846,2151,644,1645,2563,3200,690,436,1976,217,437,2232,2084,2958,2228,1372,856,425,3183,1459,2818,491,2420,2201,536,2844,2783,1734
2563,1372,1734,977,2818,51,2965,276,1557,1319,425,1883,2107,2984,2151,1075,39,793,2061,903,2228,3112,2776,2209,1525,34,298,2086,2783,2201,2224,2846,823,491,2214,150,1976,2392,400,2908,2188,2036,3183,1627,217,1459,1687,1193,732,2357
774,1304,3327,1475,114,2816,749,3013,2509,954,1385,494,1832,142,711,813,2133,2953,539,566,659,48,1307,2653,471,2990,2931,2090,1005,73,3092,3362,2458,2833,192,739,1674,60,2545,1454,1324,2372,1914,717,2854,2735,3072,1537,3151,1023
2059,2091,2183,2291,409,2804,993,538,1586,2832,2285,2651,1135,1721,121,1186,337,724,1143,2890,463,3187,3110,2673,3182,290,19,1727,1415,2481,1151,782,2468,5,171,2627,1776,1501,2428,970,2250,3231,2068,1786,377,2559,2466,656,384,2568
2943,3087,2060,3330,1417,1725,1221,590,1853,1650,2312,1817,299,1694,514,3043,310,1472,693,987,3256,2608,2880,620,93,3309,2892,1349,2991,2506,2308,2083,1644,1547,1014,363,274,2148,1814,1066,1683,3146,1473,1882,2065,2246,930,2046,2311,1651
480,2040,1091,829,3048,232,821,2482,2168,2541,1598,1628,3365,1351,2859,2105,504,1119,2834,253,143,435,1154,1343,725,2680,1813,242,1146,2409,2196,1087,2770,1184,2737,482,3130,1941,2426,910,3109,3268,2888,3311,205,2365,2773,3058,366,2494
492,1491,802,1615,990,2186,1548,518,1600,1347,252,2877,1937,2904,2352,3079,1748,1689,1068,2051,3014,1101,1924,1716,2587,2809,1705,289,1481,339,735,902,743,775,2593,484,520,251,586,2671,1876,2001,1445,2891,3255,2305,1592,2667,1627,1912
2646,1520,388,877,1214,682,1670,804,1703,1993,1114,565,2000,144,2601,1432,416,176,1236,1532,4,2728,2174,2564,1484,1916,2088,49,1909,946,2620,1381,3090,642,2499,2714,1533,2787,1656,1429,2117,3232,219,1710,505,2636,1089,940,2772,1371
955,1633,2486,2623,2241,625,957,2656,573,452,149,2128,1747,1036,2400,1939,82,1805,225,2765,3060,1338,880,2885,1928,2621,2712,354,2279,2437,918,241,2928,2544,1809,576,2503,2676,2037,1511,1538,1191,1855,3240,1056,1421,2030,908,3000,1374
954,114,2833,2147,3286,2458,1324,3320,739,1498,727,2277,901,2588,774,3341,2341,3362,41,2983,3122,3229,433,3092,3104,2119,2734,1245,2045,1576,936,3091,658,111,1871,1915,87,2189,1995,813,659,1275,1295,2816,1500,1304,1996,2953,606,3151
3232,682,2000,219,505,1703,176,2174,575,642,2601,1432,2646,2927,857,2620,388,2915,369,483,2728,2636,3159,1956,2564,946,1656,4,1355,3245,1533,1520,1670,1371,877,46,797,268,935,2088,804,1904,2617,3085,1089,1710,1993,1693,692,1214
2392,2257,3200,823,1525,190,437,2036,1123,690,400,2451,1645,298,1459,1976,1436,2084,2151,2214,856,793,2420,2846,3112,1075,2228,276,3328,2528,1319,2107,2844,150,2958,491,39,2232,1178,2061,2984,2201,217,2209,2818,2563,436,1372,644,40
2563,1372,2818,977,40,2965,1734,1557,3157,732,2201,150,903,2228,2776,276,2783,491,1883,425,2107,2086,1075,1687,2357,1319,2151,1167,2917,2224,2188,298,1555,34,1976,1525,917,2908,793,3183,2294,2756,1193,1314,400,1463,2846,26,823,548
361,1235,90,1379,2253,389,2678,3139,175,2977,1997,2521,1288,2886,2769,1187,986,3203,1407,240,1048,1282,359,2199,785,3230,2925,2619,1480,2080,1389,146,680,662,3001,833,528,557,1558,928,1471,2284,173,2938,526,2364,1743,3029,483,507
2112,1639,2233,784,35,543,2130,3352,3102,792,2202,1299,333,1713,1752,3115,2798,1594,1188,786,125,858,132,418,2873,233,1790,228,2236,461,2281,1843,1281,648,2584,1712,163,3150,2614,2158,607,401,1863,783,1055,140,2396,524,2337,1312
1412,1081,515,958,796,394,926,995,194,1196,544,2935,2708,1671,2247,892,1913,1978,1780,3270,178,1577,3073,3153,264,1082,3260,1316,2323,412,2862,1742,2540,465,2842,131,891,3347,1954,1130,705,2679,2662,98,1503,712,2924,888,1287,2628
2969,263,1962,1237,561,2539,1403,117,1000,1504,3262,673,1465,2810,3032,2800,1013,3198,1137,3204,486,2750,2553,636,709,2526,2144,456,1516,3175,2829,2883,3160,2109,1539,3237,2074,3011,1088,3289,1970,2264,2786,2315,2329,1102,2021,2008,2092,1378
1165,758,3144,337,1077,463,377,1222,2026,2567,3110,3317,3037,171,1408,2185,1095,2356,1727,422,1170,3261,2525,656,754,2183,2291,3300,3116,1135,3187,2946,535,1966,1872,3325,1732,373,669,2795,592,1791,2017,290,1279,1186,1849,1907,5,704
1395,2820,1778,1006,794,2220,1468,133,441,2441,2640,640,2166,3022,1646,1073,1130,1658,2889,2730,1078,712,2991,881,1396,2083,2298,1651,2827,994,958,1285,574,1968,327,2203,1126,951,850,684,2336,2348,672,1932,2187,1856,865,1530,324,930
1547,1066,2943,1683,2893,1417,2065,2312,571,1485,43,3146,987,2948,2880,1273,1536,3256,1817,2060,3088,3342,1203,1853,2650,1773,1221,1453,3007,2055,3074,3309,93,1269,2960,2046,1725,939,3043,1893,488,1882,363,2954,3087,1326,3330,316,1007,3360
688,2882,1198,811,2575,641,1017,2231,238,3061,31,1424,354,1509,3093,2562,1563,998,3231,3274,1867,1946,2438,3,2890,1930,1874,1786,3339,304,2864,2658,309,2673,1655,2428,2366,1392,2288,1197,841,479,840,2832,2091,1056,683,2895,2062,1179
539,658,566,2930,73,2920,203,2509,37,2546,3122,1174,774,749,1587,3338,3320,1295,1498,1871,1832,2133,3327,3101,2545,717,1304,2830,2599,552,871,96,2372,114,1891,1023,3104,2816,807,739,3120,659,603,1806,3126,2458,87,2147,1245,1935
623,603,1226,2184,2211,884,2018,900,872,598,3322,2385,2757,2416,1835,1759,1255,2626,74,2909,966,1182,2043,2456,1296,1529,2539,568,1519,540,1953,689,1575,2050,283,2092,619,2522,832,2711,1069,1147,152,23,1097,2299,3299,2121,583,1859
751,2286,631,319,1253,2852,1659,959,2139,2765,1200,3221,863,472,246,3238,3152,2362,448,1660,3295,207,3181,825,123,2542,2161,2903,2571,2445,3336,1888,950,1169,2868,1825,1938,454,3321,2406,1409,2354,1489,1446,1173,402,1809,1363,2442,1777
3266,2349,1358,1344,288,2192,2980,1195,589,630,1083,1366,2642,2449,378,777,427,1283,100,1596,1964,71,3264,913,1202,2207,657,1841,551,2303,1180,1043,1741,2094,762,335,2701,595,1018,66,731,1252,3239,1293,3329,1461,1020,2326,3212,1274
1524,2444,1353,3003,1305,803,216,2081,1906,2803,2985,1850,2090,3036,742,1718,1469,1631,3286,1144,652,1837,1368,1257,996,312,2045,739,2251,2577,2654,220,1324,2748,1215,87,211,1996,1500,116,2226,813,511,2179,334,3282,2735,2987,2458,596
1613,2912,3019,2099,701,1422,1936,153,2218,1453,2552,2035,20,2939,1252,2262,1394,1028,1490,3306,1202,594,2693,589,3088,1083,1741,2421,2303,296,1072,1258,1164,3342,2857,1313,627,1019,2701,679,1964,196,1018,571,2839,316,1041,285,1841,1057
2303,1202,1841,3156,2269,2262,3306,285,1293,1012,551,1327,2857,1083,1344,1366,3363,450,1992,1252,2192,1018,2939,1476,1072,1741,1152,1934,1596,1964,1601,3054,595,63,1358,589,271,2207,2879,3264,3019,3015,100,2057,916,2124,719,288,3266,3265
2910,3,1217,2538,2548,2611,2181,2058,879,2422,615,2146,1107,426,614,525,833,1881,3196,1542,3226,1558,2162,1781,237,526,846,1699,3029,2769,2929,2435,3202,1310,1276,1199,2062,1561,3063,78,1655,25,2481,978,208,253,1017,1877,2832,2541
1231,2775,331,1792,2909,1237,819,474,1428,1999,1182,3212,657,3035,2002,1859,1516,135,1652,1889,1040,1033,1102,1523,2829,487,256,2042,1093,2456,1857,2368,555,1539,1013,626,650,2057,2310,2382,2353,3264,2290,305,375,1303,963,2933,15,595
2029,2480,381,2981,1595,1238,2430,1452,188,103,1961,201,2244,273,3287,736,587,2722,654,126,1614,127,814,332,149,3083,2373,999,1812,2400,1009,3243,3249,2116,1320,1425,1138,1044,1508,2191,2544,572,862,3307,1854,209,1624,407,1593,1271
1999,3035,1231,1652,2057,2775,2615,1516,2002,1102,1237,1033,2998,221,2786,135,470,2109,254,2459,331,1428,68,15,595,819,3212,1303,757,2042,2412,2353,643,1859,2813,474,2526,581,2606,657,805,1397,351,2933,1530,487,1889,2553,1369,2750
1020,777,1274,2390,1461,2449,1669,1233,2595,630,1401,1175,3329,291,3004,2964,510,591,2980,2464,1267,378,414,1493,1664,478,100,1283,2589,1964,2642,63,2094,1118,1376,812,2192,1596,2443,2609,1180,585,427,288,2349,762,731,2326,1141,3266
8,1782,1219,2848,3134,2789,33,530,979,827,3296,922,2874,1960,200,2305,2470,2069,2831,1032,1096,828,156,3132,2424,403,653,2429,2452,2957,611,3334,81,3053,1543,137,2111,1716,2807,2258,2346,1755,1185,1445,3281,2756,2483,1911,2476,423
539,2546,749,1806,203,1935,1454,807,1674,566,2545,3101,2816,711,60,2920,675,1304,1832,2930,192,1385,2509,2133,1829,2830,774,37,3327,929,655,1587,2221,1005,3122,1796,3227,1128,3013,1174,919,659,717,1336,2599,1891,1498,1278,2372,41
623,2242,2043,2416,2992,2184,61,3356,1040,3322,2522,1116,1094,1182,598,1365,2018,1735,540,2049,2672,972,874,3257,872,1529,781,1211,2512,1147,3197,2050,2757,1069,2909,2121,283,619,1443,832,1125,1213,2211,1835,1827,1836,1483,2537,474,183
2405,2321,1112,2350,609,2004,3042,229,3263,2635,3096,1050,3117,206,3131,2685,1567,677,3094,733,184,2683,2198,2914,2801,2115,1034,2698,3113,300,601,1789,868,878,3107,842,2549,667,458,1249,2511,737,2487,1824,1209,1799,1065,1486,726,29
3209,1709,3242,1132,2531,3074,945,1485,3217,1321,852,2360,1632,2693,531,2534,2650,780,2618,2022,1057,316,939,451,2860,250,2210,2578,189,1360,1526,1641,594,3088,2715,2948,2376,323,1683,1474,1273,701,1334,3005,1453,1536,488,1193,1602,3188
1944,3044,3269,2283,3216,2319,2260,748,1243,1554,2836,2120,2032,975,1113,608,1008,2181,348,2197,1700,2182,1431,1220,293,2952,1770,3248,25,1834,2681,500,1062,1897,1497,2332,97,2951,1881,1634,1563,1339,3364,2645,978,2162,122,2142,1692,344
3202,237,526,512,1561,1049,2995,662,1471,2364,2141,91,3029,1781,3226,1945,2152,3323,637,1076,3230,240,986,680,1480,395,2769,1416,2080,1354,2016,507,1407,2782,2284,1997,1389,833,928,2521,557,3139,2611,528,2961,1263,175,1048,2538,208
169,1411,290,1415,1786,1546,2651,1212,2466,1477,1110,705,724,247,668,154,121,1197,1186,3261,592,2428,2297,3267,1907,409,3148,3187,2440,131,1985,3110,1563,2804,869,2882,1930,134,2529,2185,3339,5,700,1017,2935,641,993,2559,3061,2956
2056,2050,807,2121,2687,1735,1204,2502,755,1125,2018,2871,815,1069,183,2699,1953,2014,406,2838,1835,3322,2242,2524,2171,161,3356,3120,598,689,721,1128,3103,1495,2632,2711,2492,655,2184,2439,320,509,424,623,2657,364,3177,1772,401,2920
1096,2305,137,1002,2644,3134,827,200,2702,13,496,1205,1398,1755,2788,2593,360,1960,2957,3008,356,2848,1620,828,1219,922,2874,1716,3334,138,239,3023,1911,156,3296,1912,979,2069,767,3188,1131,1185,181,902,113,1364,376,3006,1337,484
730,452,2928,2885,2206,1138,1511,280,149,1256,587,2400,3240,3055,1320,999,3083,3060,2296,332,214,407,2780,1747,2621,572,1769,69,127,3287,103,2430,1728,2503,186,654,1595,2373,2244,2029,1855,381,1559,1990,1805,2279,605,2586,1961,1812
1951,2757,2837,537,1552,1608,1086,3262,2855,2672,2808,256,1375,2512,3080,1575,2054,2456,2021,1176,561,2761,2992,1857,243,580,1280,1462,2993,961,773,854,1156,1715,3289,1540,932,1815,2630,1277,2245,476,2275,1760,1145,848,2264,1464,563,1306
226,1612,358,1729,1756,1505,3047,2208,268,2790,1515,2278,1432,2799,1241,2631,2023,286,1662,857,3224,1457,1630,2643,1052,1355,575,696,1816,2617,3159,369,3062,670,772,1367,642,2755,3045,935,1956,1513,1595,671,260,3275,505,483,804,2887
3230,662,2521,91,528,2080,2016,986,680,1480,240,2268,3139,1389,3323,526,1407,1997,3202,78,2769,935,2300,3159,175,1561,146,833,1048,1945,3029,1471,1956,2886,358,1187,1282,2190,369,557,1076,928,237,361,2977,52,2364,505,2208,512
443,1850,687,859,1987,1450,1323,2513,1469,2760,1837,334,871,533,3126,1719,1053,1183,2530,584,564,1245,329,1059,3206,1718,233,1419,511,2235,10,2463,2742,1215,1657,3052,1571,1309,2007,1479,1890,3003,524,1455,1136,969,2313,2251,553,2747
3003,739,3286,2045,2147,1718,1995,2458,2987,1500,334,2753,3341,658,2747,1324,3036,312,3126,1871,1524,114,1469,2341,511,803,64,1162,1576,1305,1245,717,1341,1215,1183,2816,1845,659,2833,2696,1591,2226,2090,37,48,2748,1996,2007,1368,3046
2535,1441,3313,107,1478,2450,1761,599,1004,1998,810,1062,1021,1329,2596,1084,2907,2292,2317,164,2142,1270,2402,2819,1268,2508,2136,714,97,1617,1333,2150,3316,493,2936,1692,707,2326,608,1677,2926,2477,162,442,2817,1045,2212,3141,3248,2652
899,885,3174,2812,1207,1931,1808,2727,521,2605,3167,763,2012,1404,2153,2821,1105,2019,604,2272,7,2954,2794,2160,2076,2446,2493,1037,2028,2237,380,2997,1955,481,1106,2597,1314,3185,212,2975,790,1224,778,2044,1882,1007,1384,931,590,2608
1379,1288,1235,361,52,389,2977,2253,359,2678,1997,1187,175,3139,1048,2521,2886,1407,2925,1282,2619,2199,2769,3203,2938,785,986,240,146,1743,3240,1558,3001,928,1480,2284,2080,1389,680,557,1939,280,692,3230,833,2743,1717,730,3213,662
2016,857,369,528,3159,1956,2080,2208,3230,505,935,358,2636,2755,268,526,575,286,1389,3323,3047,680,2643,1480,1662,1904,3202,2915,662,2190,1367,78,2887,1052,483,946,176,2799,2790,2620,797,2961,2521,260,637,2769,2617,557,3224,1432
2263,3289,1176,2520,2194,1760,994,221,383,1130,3251,1285,951,1651,2441,3108,1856,2697,1923,1350,865,133,1695,2008,3084,338,1356,1462,2203,2027,2359,2071,672,2134,3204,2252,1073,30,3225,2813,881,982,2220,2166,2761,684,1979,2324,1423,2850
2060,1221,2975,3087,2979,620,3012,1797,1853,3309,1326,43,1014,693,2997,2312,1817,845,274,3146,2307,2374,2655,2740,2377,1644,2943,2880,2153,299,987,2694,1694,2794,2608,517,1472,1882,1404,590,1473,1725,2892,3330,2046,2493,1814,1955,1328,3256
2670,697,2696,638,1996,1764,3297,3286,216,1341,3046,2075,826,2045,1500,2338,3271,3036,1822,2803,421,799,1162,2648,3003,1591,111,1469,3341,1161,1305,1576,2985,739,1524,1963,1995,1906,546,1722,346,1718,803,64,2753,596,182,2458,1257,3166
790,931,380,1224,3075,481,7,685,3012,2044,1663,22,1037,2307,2975,2019,1955,2740,2377,420,517,1230,3183,1106,2076,2794,2812,489,148,3291,1167,1695,817,2493,1384,2374,917,763,436,930,1006,1472,2694,2153,3185,899,2997,1326,894,3114
2930,721,539,1295,3338,2711,2940,3122,1953,3104,1226,203,603,1839,901,60,872,2871,897,976,1174,1284,658,1128,3320,2050,1120,364,3227,2689,1759,1039,1291,1023,1679,1829,2038,1585,2492,875,468,3120,2599,1871,2056,2195,1498,2688,1053,655
1008,1617,1431,748,2283,2418,1692,2388,2142,3233,3301,344,707,222,2407,2872,102,77,2819,442,2120,1243,1944,348,3269,3244,2260,1103,608,3044,3248,1478,2197,2645,162,2600,1497,2681,2752,88,1001,870,500,1770,1005,2836,1216,2332,1634,2150
2862,1464,2823,2827,2247,244,2537,2641,3153,157,796,178,1280,892,2416,2176,1094,2456,2889,1177,1510,375,1395,1968,891,210,865,441,3022,1126,3347,1443,1297,1024,1213,1350,1078,476,283,850,712,2628,1244,1468,1503,958,1836,1577,1223,874
2482,2773,821,2849,2040,1146,660,14,187,1234,2561,2105,2859,435,2168,1119,1218,1010,745,3056,839,3048,532,910,3310,3190,2934,725,2680,3268,494,232,2863,177,159,1598,652,2834,1506,2541,787,480,2811,2616,44,2426,1351,2322,742,2082
378,2449,63,1180,2192,1596,71,2980,1358,913,2303,777,1964,589,1083,630,2390,1020,3266,2207,2642,1274,1283,288,427,1461,66,1366,1344,1202,1175,291,3329,551,1669,2349,1401,2094,2229,2595,1195,591,3004,1233,1038,2875,1841,510,1018,2701
2814,1862,2492,2953,2249,3151,2573,875,1419,859,1345,1606,3104,2064,2940,1039,1053,2899,522,163,871,2369,2254,2110,1229,744,552,1831,3362,1604,2265,866,1870,1496,1790,418,278,3338,3229,2097,281,2455,406,1585,3193,364,2876,1919,1929,2530
1008,3244,3106,1216,2872,2197,2983,1497,2645,936,2833,2260,2120,2681,3097,1113,97,1545,3233,1431,1243,352,516,2836,2600,2172,1336,1005,748,365,2407,2418,1103,3357,1609,1915,1692,344,1254,920,222,3125,1770,2204,182,3301,1206,2458,2150,1587
1812,69,332,127,2029,1961,999,814,407,2544,1624,188,654,3287,2430,1238,2722,1009,587,2244,2279,2480,381,572,1511,2373,1593,2400,2116,1058,736,149,201,2981,3083,2621,1138,273,1854,1769,1579,1614,1595,2191,126,1747,1320,908,1427,1855
